datum,produkt,volym,belopp
2013-07-30 20:44,95-oktan,10.01,163.66
2013-07-30 18:53,95-oktan,18.35,300.02
2013-07-30 18:50,95-oktan,30.59,500.15
2013-07-30 18:46,95-oktan,17.86,292.01
2013-07-30 18:44,95-oktan,33.52,548.05
2013-07-30 08:51,95-oktan,4.15,67.85
2013-07-29 21:33,95-oktan,12.24,200.12
2013-07-29 21:31,[Ingen produkt],0.00,0.00
2013-07-29 21:23,95-oktan,10.20,166.77
2013-07-29 21:21,95-oktan,30.59,500.15
2013-07-29 08:12,95-oktan,15.66,256.04
2013-07-28 19:59,Diesel,92.31,"1,500.04"
2013-07-28 18:18,Diesel,10.43,169.49
2013-07-28 18:16,Diesel,12.31,200.04
2013-07-28 08:07,Diesel,9.24,150.15
2013-07-27 21:26,Diesel,6.16,100.10
2013-07-27 21:22,95-oktan,39.33,643.05
2013-07-27 20:21,95-oktan,38.25,625.39
2013-07-27 19:07,95-oktan,23.22,379.65
2013-07-27 09:08,Diesel,28.10,456.62
2013-07-27 09:05,Diesel,61.54,"1,000.02"
2013-07-27 08:58,Diesel,98.47,"1,600.14"
2013-07-26 23:06,95-oktan,10.00,163.50
2013-07-26 20:35,95-oktan,9.18,150.09
2013-07-26 20:30,95-oktan,6.12,100.06
2013-07-26 20:27,95-oktan,30.59,500.15
2013-07-26 20:12,95-oktan,26.51,433.44
2013-07-26 20:04,95-oktan,18.35,300.02
2013-07-26 20:01,95-oktan,5.39,88.13
2013-07-26 19:59,95-oktan,42.82,700.11
2013-07-26 19:19,95-oktan,7.88,128.84
2013-07-26 19:14,95-oktan,61.17,"1,000.13"
2013-07-26 09:10,95-oktan,225.91,"3,693.63"
2013-07-26 08:55,Diesel,43.08,700.05
2013-07-25 21:53,95-oktan,4.48,73.25
2013-07-25 21:51,95-oktan,18.35,300.02
2013-07-25 21:49,[Ingen produkt],0.00,0.00
2013-07-25 20:54,95-oktan,37.25,609.04
2013-07-25 20:48,95-oktan,6.12,100.06
2013-07-25 20:26,Diesel,123.08,"2,000.05"
2013-07-25 20:12,95-oktan,118.29,"1,934.04"
2013-07-25 19:30,95-oktan,8.65,141.43
2013-07-25 19:16,95-oktan,9.18,150.09
2013-07-25 18:45,95-oktan,61.17,"1,000.13"
2013-07-25 18:33,Diesel,61.54,"1,000.02"
2013-07-25 18:21,95-oktan,21.77,355.94
2013-07-25 18:18,95-oktan,10.92,178.54
2013-07-25 18:06,95-oktan,61.17,"1,000.13"
2013-07-25 18:03,95-oktan,23.57,385.37
2013-07-25 09:12,95-oktan,21.97,359.21
2013-07-25 09:10,95-oktan,61.17,"1,000.13"
2013-07-25 08:27,Diesel,214.44,"3,484.65"
2013-07-24 19:40,Diesel,6.16,100.10
2013-07-24 19:37,Diesel,18.47,300.14
2013-07-24 19:30,Diesel,11.59,188.34
2013-07-23 20:53,95-oktan,3.99,65.24
2013-07-23 20:18,95-oktan,61.17,"1,000.13"
2013-07-23 19:52,95-oktan,3.06,50.03
2013-07-23 19:50,95-oktan,12.24,200.12
2013-07-23 19:34,95-oktan,12.24,200.12
2013-07-23 19:21,95-oktan,18.35,300.02
2013-07-23 19:08,95-oktan,119.08,"1,946.96"
2013-07-23 19:02,95-oktan,12.24,200.12
2013-07-23 19:00,[Ingen produkt],0.00,0.00
2013-07-22 20:04,95-oktan,0.06,0.96
2013-07-22 19:35,95-oktan,0.16,2.55
2013-07-22 18:42,Diesel,8.79,139.32
2013-07-22 08:59,95-oktan,5.92,94.42
2013-07-21 21:41,95-oktan,6.27,100.01
2013-07-21 21:39,95-oktan,12.54,200.01
2013-07-21 20:53,Diesel,11.38,180.37
2013-07-21 19:39,95-oktan,17.20,274.34
2013-07-21 19:33,95-oktan,94.05,"1,500.10"
2013-07-21 19:23,Diesel,15.98,253.28
2013-07-21 19:20,Diesel,31.55,500.07
2013-07-21 09:16,Diesel,63.10,"1,000.14"
2013-07-21 08:52,Diesel,31.55,500.07
2013-07-21 08:30,95-oktan,53.97,860.82
2013-07-21 08:22,Diesel,31.09,492.78
2013-07-21 07:04,Diesel,138.81,"2,200.14"
2013-07-20 21:42,95-oktan,6.27,100.01
2013-07-20 21:14,95-oktan,31.01,494.61
2013-07-20 21:08,95-oktan,20.11,320.75
2013-07-20 20:29,95-oktan,29.43,469.41
2013-07-20 20:15,95-oktan,43.89,700.05
2013-07-20 19:46,95-oktan,94.05,"1,500.10"
2013-07-20 19:18,Diesel,94.64,"1,500.04"
2013-07-20 19:11,95-oktan,15.58,248.50
2013-07-20 18:39,95-oktan,15.16,241.80
2013-07-20 18:29,Diesel,10.00,158.50
2013-07-20 18:09,95-oktan,8.49,135.42
2013-07-20 18:08,95-oktan,18.81,300.02
2013-07-20 18:06,95-oktan,12.54,200.01
2013-07-20 09:04,Diesel,63.10,"1,000.14"
2013-07-19 22:54,95-oktan,12.54,200.01
2013-07-19 22:52,95-oktan,18.81,300.02
2013-07-19 21:02,95-oktan,9.17,146.26
2013-07-19 20:48,95-oktan,6.27,100.01
2013-07-19 20:47,[Ingen produkt],0.00,0.00
2013-07-19 19:34,95-oktan,10.05,160.30
2013-07-19 19:03,95-oktan,6.27,100.01
2013-07-19 19:01,95-oktan,4.51,71.93
2013-07-19 18:11,95-oktan,11.03,175.93
2013-07-19 08:27,Diesel,7.59,120.30
2013-07-18 20:31,95-oktan,39.74,633.85
2013-07-18 18:40,Diesel,6.31,100.01
2013-07-18 09:09,Diesel,126.19,"2,000.11"
2013-07-18 08:39,Diesel,44.17,700.09
2013-07-17 20:11,95-oktan,29.07,463.67
2013-07-17 19:38,95-oktan,5.01,79.91
2013-07-17 18:29,95-oktan,6.27,100.01
2013-07-17 18:26,95-oktan,12.54,200.01
2013-07-17 18:07,95-oktan,21.58,344.20
2013-07-17 09:17,Diesel,100.02,"1,585.32"
2013-07-17 08:05,Diesel,25.24,400.05
2013-07-17 07:29,95-oktan,31.35,500.03
2013-07-16 21:06,95-oktan,18.01,287.26
2013-07-16 19:50,95-oktan,12.54,200.01
2013-07-16 19:10,95-oktan,31.35,500.03
2013-07-16 18:16,95-oktan,21.09,336.39
2013-07-14 20:10,95-oktan,6.27,100.01
2013-07-14 19:11,95-oktan,18.81,300.02
2013-07-14 18:47,95-oktan,24.60,392.37
2013-07-14 18:12,Diesel,9.47,150.10
2013-07-14 08:57,Diesel,68.54,"1,086.36"
2013-07-13 20:49,95-oktan,11.91,189.96
2013-07-13 08:19,Diesel,63.10,"1,000.14"
2013-07-12 20:56,95-oktan,43.89,700.05
2013-07-12 20:52,95-oktan,5.02,80.07
2013-07-12 20:20,Diesel,94.64,"1,500.04"
2013-07-12 20:16,Diesel,94.64,"1,500.04"
2013-07-12 19:53,95-oktan,43.89,700.05
2013-07-12 19:31,95-oktan,1.89,30.15
2013-07-12 19:25,95-oktan,58.06,926.06
2013-07-12 19:19,95-oktan,18.81,300.02
2013-07-12 18:36,Diesel,27.46,435.24
2013-07-12 18:33,Diesel,157.73,"2,500.02"
2013-07-12 18:26,95-oktan,8.32,132.70
2013-07-12 18:21,Diesel,18.93,300.04
2013-07-12 09:07,95-oktan,57.22,912.66
2013-07-12 08:16,Diesel,11.06,175.30
2013-07-12 07:37,Diesel,31.55,500.07
2013-07-11 21:10,95-oktan,31.32,499.55
2013-07-11 21:02,95-oktan,25.07,399.87
2013-07-11 20:52,95-oktan,42.21,673.25
2013-07-11 20:32,95-oktan,6.27,100.01
2013-07-11 20:30,95-oktan,18.81,300.02
2013-07-11 19:54,95-oktan,18.81,300.02
2013-07-11 19:18,95-oktan,18.81,300.02
2013-07-11 08:54,95-oktan,5.13,81.82
2013-07-11 08:43,95-oktan,10.17,162.21
2013-07-11 08:41,Diesel,44.17,700.09
2013-07-11 08:09,95-oktan,18.81,300.02
2013-07-11 08:05,95-oktan,62.70,"1,000.06"
2013-07-11 07:29,Diesel,157.73,"2,500.02"
2013-07-11 07:19,Diesel,126.19,"2,000.11"
2013-07-10 22:30,95-oktan,61.84,986.35
2013-07-10 22:25,95-oktan,62.70,"1,000.06"
2013-07-10 19:16,Diesel,11.76,186.40
2013-07-10 19:11,95-oktan,11.01,175.61
2013-07-09 20:36,Diesel,31.55,500.07
2013-07-09 19:44,95-oktan,6.27,100.01
2013-07-09 19:32,95-oktan,6.27,100.01
2013-07-09 19:05,95-oktan,25.88,412.79
2013-07-09 18:30,95-oktan,12.54,200.01
2013-07-09 09:06,Diesel,99.31,"1,574.06"
2013-07-08 20:25,95-oktan,0.05,0.80
2013-07-07 20:07,95-oktan,0.26,4.15
2013-07-07 20:02,95-oktan,0.61,9.73
2013-07-07 08:52,Diesel,37.86,600.08
2013-07-07 08:37,Diesel,63.10,"1,000.14"
2013-07-06 21:09,95-oktan,14.14,225.53
2013-07-06 20:59,95-oktan,18.81,300.02
2013-07-06 20:56,[Ingen produkt],0.00,0.00
2013-07-06 19:31,95-oktan,62.70,"1,000.06"
2013-07-06 09:12,95-oktan,31.35,500.03
2013-07-06 09:06,Diesel,28.37,449.66
2013-07-06 08:44,Diesel,27.37,433.81
2013-07-06 08:42,Diesel,252.37,"4,000.06"
2013-07-06 08:19,Diesel,17.03,269.93
2013-07-06 08:16,Diesel,44.17,700.09
2013-07-06 08:00,Diesel,62.00,982.70
2013-07-05 21:53,95-oktan,62.70,"1,000.06"
2013-07-04 09:12,95-oktan,18.81,300.02
2013-07-04 09:09,95-oktan,31.35,500.03
2013-07-04 09:08,Diesel,0.05,0.79
2013-07-03 09:01,Diesel,55.86,885.38
2013-07-03 08:25,Diesel,31.55,500.07
2013-07-02 18:41,95-oktan,18.81,300.02
2013-07-02 17:55,Diesel,0.03,0.48
2013-07-02 08:53,Diesel,10.51,166.58
2013-07-02 08:37,Diesel,10.58,167.69
2013-07-01 18:48,95-oktan,14.80,236.06
2013-06-30 08:20,Diesel,38.95,617.36
2013-06-29 21:33,95-oktan,12.54,200.01
2013-06-29 19:59,Diesel,31.55,500.07
2013-06-29 19:06,95-oktan,31.35,500.03
2013-06-29 19:03,95-oktan,62.70,"1,000.06"
2013-06-29 09:04,Diesel,112.88,"1,789.15"
2013-06-27 19:12,95-oktan,12.54,200.01
2013-06-27 19:10,95-oktan,17.40,277.53
2013-06-27 19:05,95-oktan,18.69,298.11
2013-06-27 18:46,95-oktan,6.27,100.01
2013-06-27 17:57,Diesel,0.04,0.63
2013-06-25 19:24,95-oktan,6.27,100.01
2013-06-25 19:22,95-oktan,6.27,100.01
2013-06-25 18:54,95-oktan,12.54,200.01
2013-06-25 18:08,Diesel,0.04,0.63
2013-06-24 23:32,95-oktan,4.03,64.28
2013-06-24 18:27,Diesel,0.04,0.63
2013-06-24 18:23,95-oktan,0.01,0.16
2013-06-23 18:02,Diesel,0.02,0.32
2013-06-22 18:03,Diesel,63.10,"1,000.14"
2013-06-22 18:01,Diesel,94.64,"1,500.04"
2013-06-22 17:51,[Ingen produkt],0.00,0.00
2013-06-22 17:22,95-oktan,12.54,200.01
2013-06-22 16:34,95-oktan,18.81,300.02
2013-06-22 16:32,95-oktan,12.54,200.01
2013-06-21 16:28,95-oktan,28.36,452.34
2013-06-20 19:04,95-oktan,2.71,43.22
2013-06-20 19:03,95-oktan,12.54,200.01
2013-06-20 18:54,95-oktan,18.81,300.02
2013-06-20 10:03,Diesel,44.17,700.09
2013-06-20 08:09,Diesel,18.93,300.04
2013-06-20 08:06,Diesel,12.62,200.03
2013-06-19 14:41,95-oktan,12.54,200.01
2013-06-19 14:09,95-oktan,18.81,300.02
2013-06-19 11:15,Diesel,100.95,"1,600.06"
2013-06-18 18:56,95-oktan,12.54,200.01
2013-06-18 16:40,95-oktan,9.41,150.09
2013-06-18 15:41,95-oktan,94.06,"1,500.26"
2013-06-18 11:26,[Ingen produkt],0.00,0.00
2013-06-18 11:21,[Ingen produkt],0.00,0.00
2013-06-17 18:36,95-oktan,12.54,200.01
2013-06-17 16:53,95-oktan,18.81,300.02
2013-06-17 14:12,95-oktan,31.35,500.03
2013-06-17 11:08,95-oktan,94.05,"1,500.10"
2013-06-17 10:25,Diesel,44.17,700.09
2013-06-17 08:33,95-oktan,9.59,152.96
2013-06-17 08:31,95-oktan,31.35,500.03
2013-06-16 17:39,95-oktan,18.42,293.80
2013-06-16 17:34,95-oktan,43.89,700.05
2013-06-16 16:21,95-oktan,62.70,"1,000.06"
2013-06-16 15:56,[Ingen produkt],0.00,0.00
2013-06-15 20:27,95-oktan,2.45,39.08
2013-06-15 18:58,95-oktan,4.39,70.02
2013-06-15 18:43,95-oktan,31.35,500.03
2013-06-15 17:47,95-oktan,52.26,833.55
2013-06-15 17:15,95-oktan,43.11,687.60
2013-06-15 17:11,95-oktan,0.02,0.32
2013-06-15 15:12,Diesel,31.55,500.07
2013-06-15 13:45,Diesel,31.55,500.07
2013-06-15 13:18,Diesel,6.31,100.01
2013-06-15 13:16,Diesel,12.62,200.03
2013-06-15 12:37,Diesel,63.10,"1,000.14"
2013-06-15 11:04,Diesel,40.15,636.38
2013-06-15 11:01,Diesel,63.10,"1,000.14"
2013-06-15 10:47,95-oktan,18.81,300.02
2013-06-14 09:01,Diesel,46.06,730.05
2013-06-12 14:38,Diesel,250.41,"3,969.00"
2013-06-12 10:42,95-oktan,62.55,997.67
2013-06-12 10:07,95-oktan,123.28,"1,966.32"
2013-06-11 19:43,95-oktan,5.84,93.15
2013-06-11 09:55,Diesel,6.31,100.01
2013-06-11 09:52,Diesel,12.62,200.03
2013-06-11 07:21,Diesel,11.91,188.77
2013-06-10 18:06,Diesel,18.93,300.04
2013-06-10 18:03,Diesel,18.93,300.04
2013-06-10 18:00,Diesel,12.62,200.03
2013-06-10 13:10,95-oktan,34.96,557.61
2013-06-10 13:07,95-oktan,0.16,2.55
2013-06-10 12:58,95-oktan,0.25,3.99
2013-06-10 12:52,Diesel,0.28,4.44
2013-06-09 12:03,Diesel,44.17,700.09
2013-06-08 17:05,Diesel,17.60,278.96
2013-06-08 17:03,Diesel,63.10,"1,000.14"
2013-06-08 17:00,Diesel,63.10,"1,000.14"
2013-06-08 16:57,Diesel,63.10,"1,000.14"
2013-06-08 15:00,Diesel,3.95,62.61
2013-06-08 14:56,Diesel,6.31,100.01
2013-06-08 11:41,Diesel,107.26,"1,700.07"
2013-06-08 10:49,Diesel,44.17,700.09
2013-06-07 22:55,Diesel,18.93,300.04
2013-06-07 14:49,Diesel,50.48,800.11
2013-06-07 10:52,Diesel,15.51,245.83
2013-06-07 10:39,Diesel,31.55,500.07
2013-06-07 10:35,Diesel,18.93,300.04
2013-06-07 10:31,Diesel,6.31,100.01
2013-06-06 23:25,95-oktan,43.60,695.42
2013-06-06 23:19,95-oktan,62.70,"1,000.06"
2013-06-06 23:16,95-oktan,62.70,"1,000.06"
2013-06-06 23:12,95-oktan,62.70,"1,000.06"
2013-06-06 23:07,95-oktan,62.70,"1,000.06"
2013-06-06 17:57,95-oktan,6.27,100.01
2013-06-06 17:54,Diesel,6.31,100.01
2013-06-06 13:43,95-oktan,18.81,300.02
2013-06-06 13:43,Diesel,189.28,"3,000.09"
2013-06-06 13:36,Diesel,189.28,"3,000.09"
2013-06-06 13:21,Diesel,126.19,"2,000.11"
2013-06-06 12:39,95-oktan,18.81,300.02
2013-06-06 12:33,Diesel,44.17,700.09
2013-06-06 12:31,95-oktan,0.01,0.16
2013-06-06 12:28,Diesel,63.10,"1,000.14"
2013-06-06 12:25,Diesel,5.02,79.57
2013-06-06 12:22,Diesel,5.29,83.85
2013-06-06 10:57,95-oktan,11.19,178.48
2013-06-05 12:28,95-oktan,94.05,"1,500.10"
2013-06-04 10:40,95-oktan,31.35,500.03
2013-06-04 10:39,Diesel,0.04,0.63
2013-06-03 17:27,Diesel,5.05,80.04
2013-06-03 15:10,Diesel,5.83,92.41
2013-06-02 17:25,95-oktan,15.81,252.17
2013-06-02 14:50,Diesel,12.62,200.03
2013-06-02 12:28,Diesel,31.55,500.07
2013-06-02 11:58,95-oktan,94.05,"1,500.10"
2013-06-02 11:48,95-oktan,18.81,300.02
2013-06-02 11:46,95-oktan,0.18,2.87
2013-06-02 11:44,Diesel,0.02,0.32
2013-06-02 11:00,Diesel,43.68,692.33
2013-06-02 09:19,95-oktan,18.81,300.02
2013-06-01 16:07,95-oktan,43.89,700.05
2013-06-01 15:31,Diesel,52.16,826.74
2013-06-01 15:28,Diesel,107.26,"1,700.07"
2013-06-01 14:30,95-oktan,62.70,"1,000.06"
2013-06-01 14:01,95-oktan,43.89,700.05
2013-06-01 13:37,Diesel,30.51,483.58
2013-06-01 13:34,Diesel,63.10,"1,000.14"
2013-06-01 13:11,95-oktan,31.35,500.03
2013-06-01 12:29,95-oktan,62.70,"1,000.06"
2013-06-01 12:26,95-oktan,62.70,"1,000.06"
2013-06-01 12:23,95-oktan,6.27,100.01
2013-06-01 11:33,95-oktan,62.70,"1,000.06"
2013-06-01 11:11,Diesel,12.62,200.03
2013-06-01 11:02,95-oktan,12.54,200.01
2013-06-01 10:55,95-oktan,43.89,700.05
2013-06-01 09:26,95-oktan,31.35,500.03
2013-05-31 15:21,95-oktan,24.91,397.31
2013-05-31 12:28,Diesel,21.53,341.25
2013-05-30 11:57,Diesel,18.93,300.04
2013-05-27 13:58,Diesel,18.93,300.04
2013-05-27 11:52,Diesel,9.55,151.37
2013-05-27 11:48,Diesel,18.93,300.04
2013-05-27 11:45,Diesel,63.10,"1,000.14"
2013-05-27 10:26,95-oktan,34.82,555.38
2013-05-26 16:49,95-oktan,94.05,"1,500.10"
2013-05-26 13:02,95-oktan,43.89,700.05
2013-05-26 10:17,95-oktan,43.89,700.05
2013-05-26 09:39,95-oktan,62.70,"1,000.06"
2013-05-25 18:41,95-oktan,4.39,70.02
2013-05-25 18:40,Diesel,0.05,0.79
2013-05-25 15:02,95-oktan,6.27,100.01
2013-05-25 12:57,95-oktan,31.35,500.03
2013-05-25 12:05,Diesel,126.19,"2,000.11"
2013-05-24 11:53,95-oktan,94.05,"1,500.10"
2013-05-24 10:07,Diesel,63.10,"1,000.14"
2013-05-24 10:00,Diesel,63.10,"1,000.14"
2013-05-24 09:57,Diesel,63.10,"1,000.14"
2013-05-23 11:13,Diesel,10.43,165.32
2013-05-21 12:36,Diesel,12.62,200.03
2013-05-20 14:51,95-oktan,62.70,"1,000.06"
2013-05-19 13:26,95-oktan,19.32,308.15
2013-05-19 12:07,95-oktan,62.70,"1,000.06"
2013-05-19 10:46,95-oktan,10.04,160.14
2013-05-19 10:43,95-oktan,10.67,170.19
2013-05-19 06:39,Diesel,63.10,"1,000.14"
2013-05-18 14:05,95-oktan,94.05,"1,500.10"
2013-05-18 13:33,95-oktan,18.81,300.02
2013-05-18 11:45,95-oktan,18.81,300.02
2013-05-17 18:55,95-oktan,31.35,500.03
2013-05-17 18:50,95-oktan,62.70,"1,000.06"
